exchange,exchangename,scripcode,scripshortname
2,NSEFO,149832,NMDC
2,NSEFO,149833,NMDC
2,NSEFO,149834,NMDC
2,NSEFO,149835,NMDC
2,NSEFO,149836,NMDC
2,NSEFO,149837,NMDC
2,NSEFO,149838,NMDC
2,NSEFO,149839,NMDC
2,NSEFO,149840,NMDC
2,NSEFO,150113,NMDC
2,NSEFO,150114,NMDC
2,NSEFO,150115,NMDC
2,NSEFO,150116,NMDC
2,NSEFO,150117,NMDC
2,NSEFO,150118,NMDC
2,NSEFO,150119,POWERGRID
2,NSEFO,150120,POWERGRID
2,NSEFO,150121,NMDC
2,NSEFO,150122,NMDC
2,NSEFO,150123,NMDC
2,NSEFO,150124,NMDC
2,NSEFO,150127,PVRINOX
2,NSEFO,150128,PVRINOX
2,NSEFO,150129,PVRINOX
2,NSEFO,150130,PVRINOX
2,NSEFO,150131,PVRINOX
2,NSEFO,169573,SHRIRAMFIN
2,NSEFO,169574,SHRIRAMFIN
2,NSEFO,169575,SHRIRAMFIN
2,NSEFO,169576,SHRIRAMFIN
2,NSEFO,169577,SHRIRAMFIN
2,NSEFO,169578,SHRIRAMFIN
2,NSEFO,169579,SHRIRAMFIN
2,NSEFO,169580,SHRIRAMFIN
2,NSEFO,169581,SHRIRAMFIN
2,NSEFO,169582,SHRIRAMFIN
2,NSEFO,169583,SHRIRAMFIN
2,NSEFO,169584,SHRIRAMFIN
2,NSEFO,169585,SHRIRAMFIN
2,NSEFO,169586,SHRIRAMFIN
2,NSEFO,169587,SHRIRAMFIN
2,NSEFO,169588,SHRIRAMFIN
2,NSEFO,169589,SHRIRAMFIN
2,NSEFO,169590,SHRIRAMFIN
2,NSEFO,169591,SHRIRAMFIN
2,NSEFO,169592,SHRIRAMFIN
2,NSEFO,169593,SHRIRAMFIN
2,NSEFO,169594,SHRIRAMFIN
2,NSEFO,169595,SHRIRAMFIN
2,NSEFO,169596,SHRIRAMFIN
2,NSEFO,169597,SHRIRAMFIN
2,NSEFO,169598,SHRIRAMFIN
2,NSEFO,169599,SHRIRAMFIN
2,NSEFO,169600,SHRIRAMFIN
2,NSEFO,169601,SHRIRAMFIN
2,NSEFO,169602,SHRIRAMFIN
2,NSEFO,152049,ONGC
2,NSEFO,152050,ONGC
2,NSEFO,152051,ONGC
2,NSEFO,152052,ONGC
2,NSEFO,152053,ONGC
2,NSEFO,152054,ONGC
2,NSEFO,152055,ONGC
2,NSEFO,152056,ONGC
2,NSEFO,152057,ONGC
2,NSEFO,152058,ONGC
2,NSEFO,152059,ONGC
2,NSEFO,152060,ONGC
2,NSEFO,152061,ONGC
2,NSEFO,152329,ONGC
2,NSEFO,152330,ONGC
2,NSEFO,152406,ONGC
2,NSEFO,152407,ONGC
2,NSEFO,152408,ONGC
2,NSEFO,152409,ONGC
2,NSEFO,152410,ONGC
2,NSEFO,152411,ONGC
2,NSEFO,152412,ONGC
2,NSEFO,152413,ONGC
2,NSEFO,152414,ONGC
2,NSEFO,152415,ONGC
2,NSEFO,152416,ONGC
2,NSEFO,152417,ONGC
2,NSEFO,152418,ONGC
2,NSEFO,152419,ONGC
2,NSEFO,152420,ONGC
2,NSEFO,152421,ONGC
2,NSEFO,152422,ONGC
2,NSEFO,168257,RELIANCE
2,NSEFO,168258,RELIANCE
2,NSEFO,168277,RELIANCE
2,NSEFO,168278,RELIANCE
2,NSEFO,168279,RELIANCE
2,NSEFO,168280,RELIANCE
2,NSEFO,168281,RELIANCE
2,NSEFO,168282,RELIANCE
2,NSEFO,168283,RELIANCE
2,NSEFO,168284,RELIANCE
2,NSEFO,168285,RELIANCE
2,NSEFO,168286,RELIANCE
2,NSEFO,168287,RELIANCE
2,NSEFO,168288,RELIANCE
2,NSEFO,168289,RELIANCE
2,NSEFO,168290,RELIANCE
2,NSEFO,168291,RELIANCE
2,NSEFO,168292,RELIANCE
2,NSEFO,168293,RELIANCE
2,NSEFO,168294,RELIANCE
2,NSEFO,168295,RELIANCE
2,NSEFO,168296,RELIANCE
2,NSEFO,168297,RELIANCE
2,NSEFO,168298,RELIANCE
2,NSEFO,168299,RELIANCE
2,NSEFO,168300,RELIANCE
2,NSEFO,168301,RELIANCE
2,NSEFO,168302,RELIANCE
2,NSEFO,168303,RELIANCE
2,NSEFO,168304,RELIANCE
2,NSEFO,168305,RELIANCE
2,NSEFO,51877,SIEMENS
2,NSEFO,51878,MIDCPNIFTY
2,NSEFO,51879,MIDCPNIFTY
2,NSEFO,51883,PIIND
2,NSEFO,51884,PIIND
2,NSEFO,154715,SBICARD
2,NSEFO,154716,SBICARD
2,NSEFO,154717,SBICARD
2,NSEFO,154718,SBICARD
2,NSEFO,154719,SBICARD
2,NSEFO,154720,SBICARD
2,NSEFO,154721,SBICARD
2,NSEFO,154722,SBICARD
2,NSEFO,154723,SBICARD
2,NSEFO,154724,SBICARD
2,NSEFO,154725,SBICARD
2,NSEFO,154726,SBICARD
2,NSEFO,154727,SBICARD
2,NSEFO,154728,SBICARD
2,NSEFO,154729,SBICARD
2,NSEFO,154730,SBICARD
2,NSEFO,154731,SBICARD
2,NSEFO,154732,SBICARD
2,NSEFO,154733,SBICARD
2,NSEFO,154734,SBICARD
2,NSEFO,154735,SBICARD
2,NSEFO,154736,SBICARD
2,NSEFO,154737,SBICARD
2,NSEFO,154738,SBICARD
2,NSEFO,154739,SBICARD
2,NSEFO,154740,SBICARD
2,NSEFO,150132,PVRINOX
2,NSEFO,148797,POLYCAB
2,NSEFO,148798,POLYCAB
2,NSEFO,148799,POLYCAB
2,NSEFO,148800,POLYCAB
2,NSEFO,148801,POLYCAB
2,NSEFO,148802,POLYCAB
2,NSEFO,148803,POLYCAB
2,NSEFO,148804,POLYCAB
2,NSEFO,148805,POLYCAB
2,NSEFO,148806,POLYCAB
2,NSEFO,148807,POLYCAB
2,NSEFO,148808,POLYCAB
2,NSEFO,148809,POLYCAB
2,NSEFO,148810,POLYCAB
2,NSEFO,148811,POLYCAB
2,NSEFO,148812,POLYCAB
2,NSEFO,148813,POLYCAB
2,NSEFO,148814,POLYCAB
2,NSEFO,148815,POLYCAB
2,NSEFO,148816,POLYCAB
2,NSEFO,148817,POLYCAB
2,NSEFO,148818,POLYCAB
2,NSEFO,148819,POLYCAB
2,NSEFO,148820,NESTLEIND
2,NSEFO,148821,NESTLEIND
2,NSEFO,148822,NESTLEIND
2,NSEFO,148823,NESTLEIND
2,NSEFO,148824,NESTLEIND
2,NSEFO,148825,NESTLEIND
2,NSEFO,148826,NESTLEIND
2,NSEFO,168855,SBICARD
2,NSEFO,168856,SBICARD
2,NSEFO,168857,SBICARD
2,NSEFO,168858,SBICARD
2,NSEFO,168859,SBICARD
2,NSEFO,168860,SBICARD
2,NSEFO,168861,SBICARD
2,NSEFO,168862,SBICARD
2,NSEFO,57479,FEDERALBNK
2,NSEFO,57480,FEDERALBNK
2,NSEFO,57481,FEDERALBNK
2,NSEFO,57482,FEDERALBNK
2,NSEFO,57483,PFC
2,NSEFO,57486,PFC
2,NSEFO,57487,PFC
2,NSEFO,57492,PFC
2,NSEFO,57493,PFC
2,NSEFO,57498,PFC
2,NSEFO,57515,IBULHSGFIN
2,NSEFO,57516,IBULHSGFIN
2,NSEFO,168881,SBICARD
2,NSEFO,168882,SBICARD
2,NSEFO,168883,SBICARD
2,NSEFO,168884,SBICARD
2,NSEFO,168885,SBICARD
2,NSEFO,168886,SBICARD
2,NSEFO,168887,SBICARD
2,NSEFO,168888,SBICARD
2,NSEFO,168889,SBICARD
2,NSEFO,168890,SBICARD
2,NSEFO,168891,SBICARD
2,NSEFO,169603,SHRIRAMFIN
2,NSEFO,169604,SHRIRAMFIN
2,NSEFO,169605,SHRIRAMFIN
2,NSEFO,169606,SHRIRAMFIN
2,NSEFO,169607,SHRIRAMFIN
2,NSEFO,169608,SHRIRAMFIN
2,NSEFO,169609,SHRIRAMFIN
2,NSEFO,169610,SHRIRAMFIN
2,NSEFO,169611,SHRIRAMFIN
2,NSEFO,169612,SHRIRAMFIN
2,NSEFO,169613,SHRIRAMFIN
2,NSEFO,169614,SHRIRAMFIN
2,NSEFO,169615,SHRIRAMFIN
2,NSEFO,169616,SHRIRAMFIN
2,NSEFO,169617,SHRIRAMFIN
2,NSEFO,169618,SHRIRAMFIN
2,NSEFO,169619,SHRIRAMFIN
2,NSEFO,169620,SHRIRAMFIN
2,NSEFO,169621,SHRIRAMFIN
2,NSEFO,169622,SHRIRAMFIN
2,NSEFO,169623,SHRIRAMFIN
2,NSEFO,169624,SHRIRAMFIN
2,NSEFO,169643,SHRIRAMFIN
2,NSEFO,169644,SHRIRAMFIN
2,NSEFO,169645,SHRIRAMFIN
2,NSEFO,169646,SHRIRAMFIN
2,NSEFO,169647,SHRIRAMFIN
2,NSEFO,169648,SHRIRAMFIN
2,NSEFO,169649,SHRIRAMFIN
2,NSEFO,169650,SHRIRAMFIN
2,NSEFO,151715,OFSS
2,NSEFO,151716,OFSS
2,NSEFO,151717,OFSS
2,NSEFO,151718,OFSS
2,NSEFO,151719,OFSS
2,NSEFO,151720,OFSS
2,NSEFO,151721,OFSS
2,NSEFO,151812,OFSS
2,NSEFO,151813,OFSS
2,NSEFO,151814,OFSS
2,NSEFO,151815,OFSS
2,NSEFO,151816,OFSS
2,NSEFO,151817,OFSS
2,NSEFO,151818,OFSS
2,NSEFO,151819,OFSS
2,NSEFO,151820,OFSS
2,NSEFO,151821,OFSS
2,NSEFO,151822,OFSS
2,NSEFO,151823,OFSS
2,NSEFO,151824,OFSS
2,NSEFO,151825,OFSS
2,NSEFO,151826,OFSS
2,NSEFO,151827,OFSS
2,NSEFO,151828,OFSS
2,NSEFO,151829,OFSS
2,NSEFO,151956,OFSS
2,NSEFO,151957,OFSS
2,NSEFO,151958,OFSS
2,NSEFO,151959,OFSS
2,NSEFO,151960,OFSS
2,NSEFO,151961,OFSS
2,NSEFO,151962,OFSS
2,NSEFO,168892,SBICARD
2,NSEFO,168893,SBICARD
2,NSEFO,168894,SBILIFE
2,NSEFO,168895,SBILIFE
2,NSEFO,168896,SBILIFE
2,NSEFO,168897,SBILIFE
2,NSEFO,168898,SBILIFE
2,NSEFO,168899,SBILIFE
2,NSEFO,168900,SBILIFE
2,NSEFO,168901,SBILIFE
2,NSEFO,168902,SBILIFE
2,NSEFO,168903,SBILIFE
2,NSEFO,168904,SBILIFE
2,NSEFO,168905,SBILIFE
2,NSEFO,168906,SBILIFE
2,NSEFO,168907,SBILIFE
2,NSEFO,168908,SBILIFE
2,NSEFO,168909,SBILIFE
2,NSEFO,168910,SBILIFE
2,NSEFO,168911,SBILIFE
2,NSEFO,168912,SBILIFE
2,NSEFO,168913,SBILIFE
2,NSEFO,168914,SBILIFE
2,NSEFO,168915,SBILIFE
2,NSEFO,168916,SBILIFE
2,NSEFO,168917,SBILIFE
2,NSEFO,168918,SBILIFE
2,NSEFO,168919,SBILIFE
2,NSEFO,168920,SBILIFE
2,NSEFO,168921,SBILIFE
2,NSEFO,168922,SBILIFE
2,NSEFO,169651,SHRIRAMFIN
2,NSEFO,169652,SHRIRAMFIN
2,NSEFO,169653,SHRIRAMFIN
2,NSEFO,169654,SHRIRAMFIN
2,NSEFO,169655,SHRIRAMFIN
2,NSEFO,169656,SHRIRAMFIN
2,NSEFO,169657,SHRIRAMFIN
2,NSEFO,169658,SHRIRAMFIN
2,NSEFO,169659,SHRIRAMFIN
2,NSEFO,169660,SHRIRAMFIN
2,NSEFO,169661,SHRIRAMFIN
2,NSEFO,169662,SIEMENS
2,NSEFO,169663,SIEMENS
2,NSEFO,169664,SIEMENS
2,NSEFO,169665,SIEMENS
2,NSEFO,169666,SIEMENS
2,NSEFO,169667,SIEMENS
2,NSEFO,169668,SIEMENS
2,NSEFO,169669,SIEMENS
2,NSEFO,169670,SIEMENS
2,NSEFO,169671,SIEMENS
2,NSEFO,169672,SIEMENS
2,NSEFO,169673,SIEMENS
2,NSEFO,169674,SIEMENS
2,NSEFO,169675,SIEMENS
2,NSEFO,169676,SIEMENS
2,NSEFO,169677,SIEMENS
2,NSEFO,169678,SIEMENS
2,NSEFO,169679,SIEMENS
2,NSEFO,169680,SIEMENS
2,NSEFO,148827,NESTLEIND
2,NSEFO,148828,NESTLEIND
2,NSEFO,148829,NESTLEIND
2,NSEFO,148830,NESTLEIND
2,NSEFO,148831,NESTLEIND
2,NSEFO,148832,NESTLEIND
2,NSEFO,51564,EXIDEIND
2,NSEFO,51569,POWERGRID
2,NSEFO,51570,POWERGRID
2,NSEFO,51587,GLENMARK
2,NSEFO,51590,GLENMARK
2,NSEFO,51593,POWERGRID
2,NSEFO,51594,POWERGRID
2,NSEFO,51599,GODREJPROP
2,NSEFO,51602,GODREJPROP
2,NSEFO,51609,HINDALCO
2,NSEFO,51610,HINDALCO
2,NSEFO,51622,POWERGRID
2,NSEFO,51623,POWERGRID
2,NSEFO,51626,IBULHSGFIN
2,NSEFO,148833,NESTLEIND
2,NSEFO,148834,NESTLEIND
2,NSEFO,148835,NESTLEIND
2,NSEFO,148836,NESTLEIND
2,NSEFO,148837,NESTLEIND
2,NSEFO,148838,NESTLEIND
2,NSEFO,148839,NESTLEIND
2,NSEFO,148840,NESTLEIND
2,NSEFO,148841,NESTLEIND
2,NSEFO,148842,NESTLEIND
2,NSEFO,168306,RELIANCE
2,NSEFO,168307,RELIANCE
2,NSEFO,168308,RELIANCE
2,NSEFO,168309,RELIANCE
2,NSEFO,168310,RELIANCE
2,NSEFO,168311,RELIANCE
2,NSEFO,168312,RELIANCE
2,NSEFO,168313,RELIANCE
2,NSEFO,168314,RELIANCE
2,NSEFO,168315,RELIANCE
2,NSEFO,168316,RELIANCE
2,NSEFO,168317,RELIANCE
2,NSEFO,168318,RELIANCE
2,NSEFO,168319,RELIANCE
2,NSEFO,168320,RELIANCE
2,NSEFO,168321,RELIANCE
2,NSEFO,168322,RELIANCE
2,NSEFO,168323,RELIANCE
2,NSEFO,168324,RELIANCE
2,NSEFO,168325,RELIANCE
2,NSEFO,168326,RELIANCE
2,NSEFO,168327,RELIANCE
2,NSEFO,168328,RELIANCE
2,NSEFO,168329,RELIANCE
2,NSEFO,168330,RELIANCE
2,NSEFO,54875,FINNIFTY
2,NSEFO,54876,FINNIFTY
2,NSEFO,54877,BSOFT
2,NSEFO,54878,BSOFT
2,NSEFO,54879,BSOFT
2,NSEFO,54880,FINNIFTY
2,NSEFO,151963,OFSS
2,NSEFO,151964,OFSS
2,NSEFO,151965,OFSS
2,NSEFO,151966,OFSS
2,NSEFO,151967,OFSS
2,NSEFO,151968,OFSS
2,NSEFO,151969,OFSS
2,NSEFO,151970,OFSS
2,NSEFO,151971,OFSS
2,NSEFO,151972,OFSS
2,NSEFO,151973,OFSS
2,NSEFO,152513,RAMCOCEM
2,NSEFO,152514,RAMCOCEM
2,NSEFO,152515,RAMCOCEM
2,NSEFO,152516,RAMCOCEM
2,NSEFO,152517,RAMCOCEM
2,NSEFO,152518,RAMCOCEM
2,NSEFO,152519,RAMCOCEM
2,NSEFO,152584,RAMCOCEM
2,NSEFO,152585,RAMCOCEM
2,NSEFO,152586,RAMCOCEM
2,NSEFO,152587,RAMCOCEM
2,NSEFO,152588,RAMCOCEM
2,NSEFO,152589,RAMCOCEM
2,NSEFO,152590,RAMCOCEM
2,NSEFO,152591,RAMCOCEM
2,NSEFO,152592,RAMCOCEM
2,NSEFO,152593,RAMCOCEM
2,NSEFO,152594,RAMCOCEM
2,NSEFO,154833,SBILIFE
2,NSEFO,154834,SBILIFE
2,NSEFO,57414,MIDCPNIFTY
2,NSEFO,57415,MIDCPNIFTY
2,NSEFO,57416,MIDCPNIFTY
2,NSEFO,57417,MIDCPNIFTY
2,NSEFO,57418,MIDCPNIFTY
2,NSEFO,47851,CONCOR
2,NSEFO,47852,CONCOR
2,NSEFO,47853,CONCOR
2,NSEFO,47854,CONCOR
2,NSEFO,47855,SAIL
2,NSEFO,47856,SAIL
2,NSEFO,47857,SHRIRAMFIN
2,NSEFO,47858,SHRIRAMFIN
2,NSEFO,47859,SYNGENE
2,NSEFO,47860,SYNGENE
2,NSEFO,47866,TITAN
2,NSEFO,47867,CROMPTON
2,NSEFO,47868,TITAN
2,NSEFO,47870,CROMPTON
2,NSEFO,47876,CROMPTON
2,NSEFO,47879,CROMPTON
2,NSEFO,47886,BANKNIFTY
2,NSEFO,47887,BANKNIFTY
2,NSEFO,47889,VEDL
2,NSEFO,47890,VEDL
2,NSEFO,47891,VEDL
2,NSEFO,47892,VEDL
2,NSEFO,47895,VEDL
2,NSEFO,47896,CUB
2,NSEFO,57728,VEDL
2,NSEFO,57729,VEDL
2,NSEFO,148843,NESTLEIND
2,NSEFO,148844,NESTLEIND
2,NSEFO,148845,NESTLEIND
2,NSEFO,148846,NESTLEIND
2,NSEFO,148847,NESTLEIND
2,NSEFO,148848,NESTLEIND
2,NSEFO,148849,NESTLEIND
2,NSEFO,148850,NESTLEIND
2,NSEFO,148851,NESTLEIND
2,NSEFO,148852,NESTLEIND
2,NSEFO,148853,NESTLEIND
2,NSEFO,148854,NESTLEIND
2,NSEFO,148855,NESTLEIND
2,NSEFO,148856,NESTLEIND
2,NSEFO,148857,NESTLEIND
2,NSEFO,148858,NESTLEIND
2,NSEFO,148859,NESTLEIND
2,NSEFO,148860,NESTLEIND
2,NSEFO,148861,NESTLEIND
2,NSEFO,148862,NESTLEIND
2,NSEFO,148863,NESTLEIND
2,NSEFO,148864,NESTLEIND
2,NSEFO,148865,NESTLEIND
2,NSEFO,148866,NESTLEIND
2,NSEFO,148867,NESTLEIND
2,NSEFO,148868,NESTLEIND
2,NSEFO,148869,NESTLEIND
2,NSEFO,148870,NESTLEIND
2,NSEFO,148871,NESTLEIND
2,NSEFO,148872,NESTLEIND
2,NSEFO,168923,SBILIFE
2,NSEFO,168924,SBILIFE
2,NSEFO,168925,SBILIFE
2,NSEFO,168926,SBILIFE
2,NSEFO,168927,SBILIFE
2,NSEFO,168928,SBILIFE
2,NSEFO,168929,SBILIFE
2,NSEFO,168930,SBILIFE
2,NSEFO,168931,SBILIFE
2,NSEFO,168932,SBILIFE
2,NSEFO,168933,SBILIFE
2,NSEFO,168934,SBILIFE
2,NSEFO,168935,SBILIFE
2,NSEFO,168936,SBILIFE
2,NSEFO,168937,SBILIFE
2,NSEFO,168938,SBILIFE
2,NSEFO,168939,SBILIFE
2,NSEFO,168940,SBILIFE
2,NSEFO,168941,SBILIFE
2,NSEFO,168942,SBILIFE
2,NSEFO,168943,SBILIFE
2,NSEFO,168944,SBILIFE
2,NSEFO,168945,SBILIFE
2,NSEFO,168946,SBILIFE
2,NSEFO,168947,SBILIFE
2,NSEFO,168948,SBILIFE
2,NSEFO,168949,SBILIFE
2,NSEFO,168950,SBILIFE
2,NSEFO,168951,SBILIFE
2,NSEFO,168952,SBILIFE
2,NSEFO,168953,SBILIFE
2,NSEFO,54883,FINNIFTY
2,NSEFO,54888,DRREDDY
2,NSEFO,54889,DRREDDY
2,NSEFO,168331,RELIANCE
2,NSEFO,168332,RELIANCE
2,NSEFO,168333,RELIANCE
2,NSEFO,168334,RELIANCE
2,NSEFO,168335,RELIANCE
2,NSEFO,168336,RELIANCE
2,NSEFO,168337,RELIANCE
2,NSEFO,168338,RELIANCE
2,NSEFO,168339,RELIANCE
2,NSEFO,168340,RELIANCE
2,NSEFO,168341,RELIANCE
2,NSEFO,168342,RELIANCE
2,NSEFO,168343,RELIANCE
2,NSEFO,168344,RELIANCE
2,NSEFO,168345,RELIANCE
2,NSEFO,168346,RELIANCE
2,NSEFO,168347,RELIANCE
2,NSEFO,168348,RELIANCE
2,NSEFO,55648,FINNIFTY
2,NSEFO,55649,FINNIFTY
2,NSEFO,55650,FINNIFTY
2,NSEFO,55651,FINNIFTY
2,NSEFO,55652,FINNIFTY
2,NSEFO,55653,FINNIFTY
2,NSEFO,168349,RELIANCE
2,NSEFO,168350,RELIANCE
2,NSEFO,168351,RELIANCE
2,NSEFO,168352,RELIANCE
2,NSEFO,154835,SBILIFE
2,NSEFO,154836,SBILIFE
2,NSEFO,154837,SBILIFE
2,NSEFO,154838,SBILIFE
2,NSEFO,154839,SBILIFE
2,NSEFO,154840,SBILIFE
2,NSEFO,154841,SBILIFE
2,NSEFO,154842,SBILIFE
2,NSEFO,154843,SBILIFE
2,NSEFO,154844,ONGC
2,NSEFO,154845,ONGC
2,NSEFO,154846,ONGC
2,NSEFO,154847,SBILIFE
2,NSEFO,154848,SBILIFE
2,NSEFO,154849,SBILIFE
2,NSEFO,154850,SBILIFE
2,NSEFO,156071,SIEMENS
2,NSEFO,156072,SIEMENS
2,NSEFO,156073,SIEMENS
2,NSEFO,156074,SIEMENS
2,NSEFO,156075,SIEMENS
2,NSEFO,156076,SIEMENS
2,NSEFO,156077,SIEMENS
2,NSEFO,156078,SIEMENS
2,NSEFO,156079,SRF
2,NSEFO,156080,SRF
2,NSEFO,156081,SRF
2,NSEFO,156082,SRF
2,NSEFO,156083,SRF
2,NSEFO,156084,SRF
2,NSEFO,156085,SRF
2,NSEFO,57733,PFC
2,NSEFO,57734,VEDL
2,NSEFO,57739,MFSL
2,NSEFO,57740,MFSL
2,NSEFO,57741,MFSL
2,NSEFO,57742,MFSL
2,NSEFO,57743,PFC
2,NSEFO,57747,PEL
2,NSEFO,57748,PEL
2,NSEFO,57751,PETRONET
2,NSEFO,57752,PETRONET
2,NSEFO,57754,PFC
2,NSEFO,57757,RELIANCE
2,NSEFO,57758,RELIANCE
2,NSEFO,57759,TATAMOTORS
2,NSEFO,57760,TATAMOTORS
2,NSEFO,57993,FINNIFTY
2,NSEFO,57994,FINNIFTY
2,NSEFO,57995,CANBK
2,NSEFO,57996,CANFINHOME
2,NSEFO,57997,CHAMBLFERT
2,NSEFO,57998,CHOLAFIN
2,NSEFO,57999,CIPLA
2,NSEFO,58000,COALINDIA
2,NSEFO,58001,COFORGE
2,NSEFO,58002,COLPAL
2,NSEFO,58003,CONCOR
2,NSEFO,58004,COROMANDEL
2,NSEFO,58005,CROMPTON
2,NSEFO,58006,CUB
2,NSEFO,58007,CUMMINSIND
2,NSEFO,58008,DABUR
2,NSEFO,148873,NESTLEIND
2,NSEFO,148874,NESTLEIND
2,NSEFO,148875,NESTLEIND
2,NSEFO,148876,NESTLEIND
2,NSEFO,148877,NESTLEIND
2,NSEFO,148878,NESTLEIND
2,NSEFO,148879,NESTLEIND
2,NSEFO,148880,NESTLEIND
2,NSEFO,148881,NESTLEIND
2,NSEFO,148882,NESTLEIND
2,NSEFO,148883,NESTLEIND
2,NSEFO,148884,NESTLEIND
2,NSEFO,148885,NESTLEIND
2,NSEFO,148886,NESTLEIND
2,NSEFO,148887,NESTLEIND
2,NSEFO,148888,NESTLEIND
2,NSEFO,148889,NESTLEIND
2,NSEFO,148890,NESTLEIND
2,NSEFO,148891,NESTLEIND
2,NSEFO,148892,NESTLEIND
2,NSEFO,148893,NESTLEIND
2,NSEFO,148894,NESTLEIND
2,NSEFO,148895,NESTLEIND
2,NSEFO,148896,NESTLEIND
2,NSEFO,148897,NESTLEIND
2,NSEFO,148898,NESTLEIND
2,NSEFO,148899,NESTLEIND
2,NSEFO,148900,NESTLEIND
2,NSEFO,148901,NESTLEIND
2,NSEFO,148902,NESTLEIND
2,NSEFO,168954,SBILIFE
2,NSEFO,168955,SBILIFE
2,NSEFO,168956,SBILIFE
2,NSEFO,168957,SBILIFE
2,NSEFO,168958,SBILIFE
2,NSEFO,168959,SBILIFE
2,NSEFO,168960,SBILIFE
2,NSEFO,168961,SBILIFE
2,NSEFO,168962,SBILIFE
2,NSEFO,168963,SBILIFE
2,NSEFO,168964,SBILIFE
2,NSEFO,168965,SBILIFE
2,NSEFO,168966,SBILIFE
2,NSEFO,168967,SBILIFE
2,NSEFO,168968,SBILIFE
2,NSEFO,168969,SBILIFE
2,NSEFO,168970,SBILIFE
2,NSEFO,168971,SBILIFE
2,NSEFO,168972,SBILIFE
2,NSEFO,168973,SBILIFE
2,NSEFO,168974,SBILIFE
2,NSEFO,168975,SBILIFE
2,NSEFO,168976,SBILIFE
2,NSEFO,168977,SBILIFE
2,NSEFO,168978,SBILIFE
2,NSEFO,168979,SBILIFE
2,NSEFO,168980,SBILIFE
2,NSEFO,168981,SBILIFE
2,NSEFO,168982,SBILIFE
2,NSEFO,168983,SBILIFE
2,NSEFO,168984,SBILIFE
2,NSEFO,152423,ONGC
2,NSEFO,152424,ONGC
2,NSEFO,152425,ONGC
2,NSEFO,152426,ONGC
2,NSEFO,152427,ONGC
2,NSEFO,152428,ONGC
2,NSEFO,152429,ONGC
2,NSEFO,152430,ONGC
2,NSEFO,152431,ONGC
2,NSEFO,152432,ONGC
2,NSEFO,152433,ONGC
2,NSEFO,152434,ONGC
2,NSEFO,152435,ONGC
2,NSEFO,152436,ONGC
2,NSEFO,152437,ONGC
2,NSEFO,152438,ONGC
2,NSEFO,152510,RAMCOCEM
2,NSEFO,152511,RAMCOCEM
2,NSEFO,152512,RAMCOCEM
2,NSEFO,152595,RAMCOCEM
2,NSEFO,152596,RAMCOCEM
2,NSEFO,152597,RAMCOCEM
2,NSEFO,152598,RAMCOCEM
2,NSEFO,152599,RAMCOCEM
2,NSEFO,152600,ONGC
2,NSEFO,152601,ONGC
2,NSEFO,152602,ONGC
2,NSEFO,152603,ONGC
2,NSEFO,152604,ONGC
2,NSEFO,152605,ONGC
2,NSEFO,152606,ONGC
2,NSEFO,152607,ONGC
2,NSEFO,168353,RELIANCE
2,NSEFO,168354,RELIANCE
2,NSEFO,168355,RELIANCE
2,NSEFO,168356,RELIANCE
2,NSEFO,168357,RELIANCE
2,NSEFO,168358,RELIANCE
2,NSEFO,168359,RELIANCE
2,NSEFO,168360,RELIANCE
2,NSEFO,168361,RELIANCE
2,NSEFO,168362,RELIANCE
2,NSEFO,168363,RELIANCE
2,NSEFO,168364,RELIANCE
2,NSEFO,168365,RELIANCE
2,NSEFO,168366,RELIANCE
2,NSEFO,168367,RELIANCE
2,NSEFO,168368,RELIANCE
2,NSEFO,168369,RELIANCE
2,NSEFO,168370,RELIANCE
2,NSEFO,168371,RELIANCE
2,NSEFO,168372,RELIANCE
2,NSEFO,168373,RELIANCE
2,NSEFO,168374,RELIANCE
2,NSEFO,168375,RELIANCE
2,NSEFO,168376,RELIANCE
2,NSEFO,168377,RELIANCE
2,NSEFO,168378,PFC
2,NSEFO,168379,PFC
2,NSEFO,168382,SAIL
2,NSEFO,168383,SAIL
2,NSEFO,168384,SAIL
2,NSEFO,168385,SAIL
2,NSEFO,156086,SRF
2,NSEFO,156087,SRF
2,NSEFO,156088,SRF
2,NSEFO,157353,TATACONSUM
2,NSEFO,157354,TATACONSUM
2,NSEFO,157355,TATACONSUM
2,NSEFO,157356,TATACONSUM
2,NSEFO,157357,TATACONSUM
2,NSEFO,157358,TATACONSUM
2,NSEFO,157359,TATACONSUM
2,NSEFO,157360,TATACONSUM
2,NSEFO,157361,TATACONSUM
2,NSEFO,157362,TATACONSUM
2,NSEFO,157363,TATACONSUM
2,NSEFO,157364,TATACONSUM
2,NSEFO,157365,TATACONSUM
2,NSEFO,157366,TATACONSUM
2,NSEFO,157367,TATACONSUM
2,NSEFO,157368,TATACONSUM
2,NSEFO,157369,TATACONSUM
2,NSEFO,157370,TATACONSUM
2,NSEFO,158657,NESTLEIND
2,NSEFO,158658,NESTLEIND
2,NSEFO,158659,NESTLEIND
2,NSEFO,158660,NESTLEIND
2,NSEFO,158661,NESTLEIND
2,NSEFO,158662,NESTLEIND
2,NSEFO,158663,NESTLEIND
2,NSEFO,158664,NESTLEIND
2,NSEFO,158665,NESTLEIND
2,NSEFO,169681,SIEMENS
2,NSEFO,169682,SIEMENS
2,NSEFO,169683,SIEMENS
